1	tjˈe
芋丸	pu˥˥jɛn˨˩˦
芎林	kioŋ˨˦ lim˨˦
芒果	mɔŋˈkɔ
芒種	mɔŋ˨˩˦ʈʂʊŋ˨˩˦
芙蓉瓣	ʈʂu˥˥jʊŋ˨˩˦pʰan˥˩
芦花	luːfaː
芬	fʊn˨˩
芬芳	pɔ˥˥ fɔ˥˥
芭	pa˥˥
芭蕉扇	aːjɑʋ
芭蕉洞	a˨˦ tɕiau˨˦ tʰʊŋ˥˥
花	pa˥˥
花丛	a mi
花冠	fa˥˥kuan˥˥
花园	faː˧˥jɐn˨˩
花園口決堤	faː˧˥jɐn˨˩ kʰɐt̚˧˥ tiː˥
花坛	faː˥˥tʰan˨˩
花城	fa˨˩ saŋ˨˩
花好月圆	faː˧˥hɐu̯˨jɐt̚˨ jɐn˨˩
花布	faːbu
花犖畢駁	faːlɔː
花猫	faːrmauː
花瓣	fa˧˥ pʰan˨˩˦
花瓶	fa˥˥pʰjɑŋ˨˩˦
花生	man˥
花甲	faː˧
花白	saː˩˩˦pʰa˥˥
花腔女高音	pa˥˥kʰioŋ˥˥ ni˥˧kau˥˥nim˨˩
花花世界	pa˥˥sugaj˥˩
花花公子	fa˥˥fa˥˥kʊŋ˨˩˦tsɯ˥˩
花芽	sɔː
花莲	t̪alẽn
花蕾	paːlɔl
花街	pa˥˥kʰaː˧˥
花襲人	faːsit˦lɪŋ˨˩
花言巧语	fa˨˩˦nian˨˩ kʰau˥˥ni˨˩
花边岭	fabɪljˈɑŋ
花道	pa˥˥tʰaw˥˥
花都	faːtuː˥ˈ
花都区	pa˥˥tu˥˧ kʰi˥˥
芳	fɔːŋ˥˧
芳官	fɔːŋgɔːn
芳草	fou˥
芹菜	kʰun˨˩tsʰɔːj˥
芹菜炒魷魚	kʰun˨˩tsʰuaɪ˥˧tsʰau˥˧ u˨˩
苍	tŋ˥˥
苍井空	tsʰŋ˨˩ tɕĩã˥˥kʰũŋ˥˥
苍梧	tsʰɯ˥˩ u˨˩˦
苍茫	ʈʂʰɤ˥˥mɤŋ˧˥
苏军	tsi˥˧n˥˥
苏北	suːpæː
苏区	sʊ˥˧kʰi˧˥
苏格兰	tɕʰi˧˥kɤŋ˥˥laːn˧
苏格兰盖尔语	tʰo˧˧kak˨˩ laːn˧˧kʰɔn˥˥lɪŋ˧˥lɪŋ˧˥
苏炳添	tʰuː˧ʔp̚˥˩âːŋ˧ʔpʰ
苏联	suːljɛn˧
苏联人	sulʲennʲim
苏醒	sʰua˥˧
苗	me̞jˈal
苗子	miu˥˧tsɯ˧
苗族	miau˨˩tsʰɤ˥˥
苗栗	mao lɪn˧
苞粟	pau˥˥siu˨˩
苟	geːl
苟不教	kew˨˩ kɔ˨
若	ɲˈa
若何	ljoʊ˥˥
若姆我杀	nɑmɛŋa ʃati
若屋下	ɲau̯ka
若干	jok˨ kɔ˧˧an˥˧
若班	n˩˦j˧˥oŋ˨˩˦ pan˥˩
若隐若现	ʔun˧˧nɔːk˥ heː˩˩˦n˧
若隱若現	nioʔyn iok˨ hiŋ˥˧
苦	kʰuː
苦口婆心	fu˥˧hiu˧˧pʰu˧˧ si˥˧m˥˧
苦干	kʰuː˨˩kɔːn˥˩
苦心	kʰu˥˥sĩ˥˥
苦心孤诣	kʰuː˨˩sɪm˥˩kʰuː˧˥ʔiː˥˩
苦苦	kʰuː kʰuː
英	dʒiːn
英俊	in˨˦tsun˥˧
英吉利海峡	jĩ˧˥li˧˥ hɔ˧˥sip˦
英国	jin˨˩ kʰit˦
英国婆	hĩŋ˨˩kiat˥ pɔ˧˧
英国标准音	i˥˩kɥ˧jɑʊ˨˩˦ tsuən˧˥
英德	inːtˢɛ
英明	jɛm miːn
英联邦	lɛ̃˨lɛ̃˨ pa˥˥
英雄	ĩ˧˥hĩŋ˨˩˦ ɕĩŋ˥˩
英雄人物	ĩ˧˧hioŋ˨˦ lin˨˦uən˥˧
英雄本色	jĩ˧˥hĩ˧˥ŋ˨˩pʰuːn˥˥sik˦
英雄豪杰	jɪn˧˥ɕjʊŋ˨˩˦ hɑʊ˨˩˦
苹果	pɪŋkoʊ˨˩
茂	mjˈaʊ
茂名	meu mˈeo
茂名市	miu˥˧ mjɛn˨˩
茂林	malem
茂盛	miau˨˩sən˥˧
茂盛世居	miu˥˧sin˥˧ sɯ˥˧ ki˨˩˦
茂盛围	miuˌsĩŋ˨˩lɔːi˨˩
范	fˈam
范仲淹	tsʊŋ˨˩jɐm˥
范围	fãn˥˥wɐ̯˧˧
范嫚纭	mata
茄	fio
茄哩	kʰiaʔ˨li˥˩
茄子	tsu˥˩
茅屋	ma˥˩u˨˩˦u˥˩
茅盾	mɑwˈtun
茕茕孑立	kʰun˧kʰun˧ʔbp̚˥˩rpʰ
茨瓦纳语	sɯ˥˥na˥˩njɛ˥˩
茱萸	tsu˨˩˦i˨˩˦
茶	tsa
茶几	tɕʰa˥˥ki˥˧
茶園	tsʰa˥˥n
茶圣	tsa˥˧sin˥˥
茶果	tsa˥˩gɔː˧
茶樓	tsʰa˥˥law
茶米	t˧ɑ̃ʰa˥˥mɪ˥˩
茶道	tsʰa˨˦ tʰau˥˥
茶陵	tsa˥˥lĩ˥˩n
茼蒿	tʰʊŋ˨˩˦kau˥˥
荃灣	tsʰian˨˩uan˧˧
草场	tʃaːl˥˩
草坪	tsʰau˥˧pʰiaŋ˨˩
草工	tsʰaʊ˨˩˦kũŋ˥˥
草木皆兵	sʰaːmua̯t˨˩kai˥pɪn˧
草船借箭	tsʰau˥˥sʰon˨˦ tsiaʔ˥˥tɕjɛn˥˥
草花蛇	tsʰɑʊ˨˩˦fa˥˥ɕsa˥˩
草药	tɕoio
草莓	tʰɔ̀mɔ̀i
草蜢	tsʰoʔ˨˦mɑŋ˧˥
荊	urupo˨˩
荒漠	pɔ˥˥mɔ˥˩
荒芜	fou˥
荔果	lai˨˩ kʰɤ˥˩
荔枝	li˥˩tsɯ˧
荔浦	li˥˧ pu˨˩˦
荘重	ʒˈɛnʃi ʁɛːˌhɛː
荡漾	hʌŋ˨˩˦jɔːŋ˥˩
荣	jɪn˥˩
荣获	fɛ
荫	lɪŋˈ
药剂	jˈɑːg dˈiː
药水	jok sɔi˨
药用	tjoɯ˧˥
荷	hʰt̚˨˩aː˧j
荷兰豆	hɔ˥˥lian˥˧tʰeu˥˧
莊	dˈɔ̃
莎士比亚	la tˈə kˈɛntsʁənˈ ˈsəʊˌɛsjɛnˈlɪkən
莧菜	han˥˥tsʰɔ˨˩˦
莫	mˈɑ̃
莫不	mˈɑsˈɛ
莫名其妙	mĩãŋ˨˩kʰi˧˧miau˥˧
莫大	mɔ̀k˥ tʰaː˥˩
莫文蔚	mok˨luːn˧˥tsʰuː˨˩ʔli˥˩
莫札特	mɔːkʈap˦ tʰit̚˨˩
莫衷一是	mɤ˨ʈʂʰʊŋ˧˥i˨˩˦ʂɚ˥˩
莱茵河	lɔːi˦˥ jɪn˧˥ hɔː˧
莲塘背	lɤn˧tʰɔːm˧pɔj˧
莲花	lɪnˈfˌaː
莲花山	ʔjn˥fasɔːn˧
获奖	sak˦˥
获得	fet̪e
获胜	fɛsˈiŋ
莽仔	pʰiŋ˨˩i˨˩˦
菊	kjoɾ
菊月	kʲo̞nʲe
菌血症	koɔnhɔtiŋ
菜	tsʰa˥˥
菜园	tsʰaɪ˨˩˦pjɛn˥˥
菜瓜	tsʰɯ˥˧ ka˥˥
菜脯	tsʰoi˥˧ pu˥˩
菩提	pʰoːtʰiː
菩提祖师	tʰuɔ˥˩ ʈʂu˥˥ sɯ˥˥
華	fäː
華中 (华中)	pa˨˩˦tsʊŋ˥˥
華人	faŋ
華北 (华北)	fa˨˩ tur˥˩ peɪ˥˩
華南 (华南)	paːnam
華南游擊隊	faʔnaam jo˧˧ kiʔ˧
華為	fˈaːvi
華碩	fuaːza
華碩電腦股份有限公司	pʰaːsɔ tʰɛn naːvkuːf vɨŋ luːhanː kʰuː siː
華都牙也	fa˨˩ to˧˥a˨˩˦ tɕja˥˥
菱形	lĩ˥˩n˧hĩ˥˥n˧
菱角	liːn˨˩kʊ˥
萌典	mʊ̃˨te̞n˨˩
萍	pɪ̞
萝卜粄	lo˥˩ pʰt̚˥˩ pan˥˩
营业员	jɛ̀ːmˀˀnˀˀ jɛnˀ
营房	jɛn˨˩fɔːm˥˩
营救	hiam˨˩ kiu˥˥
萧	siau˥˧
萧佩茹	ɕjɛ˧˥pʰeɪ˥˥tsɯ˧
萨摩亚语	mɔː˧
萨满教	sa˥maːn˧kap
萬	one
萬人空巷	mãn˥˩ kʰũŋ˧˥ hɔːŋ˥˩
萬安	wan˥˥
萬眾一心	fan˥˥tsʊŋ˥˥tsʰin˨˩
萬紫千紅	man˥˥ ttsʰuɛn˧˥
萬象更新	man˥˥sioŋ˥˧tian˨˩siu˨˩
萬象江山	mən˧˥ʈʂʰɔ˧˥tsan˥˩
萬載	mãn˨˩tsai˥˧
萬里望	wan˥˥li˨˩˦mɔ˥˥
萬里長城	wan˨˩˦li˨˩˦tsʰjɑŋ˨˩˦s aŋ˥˩
萬隆	mɑ˥n˥lɔ˨
落井下石	lɔ˥˧ tsian˨˦ ha˧˧ ʃa˨˦
落入	lɔ˥˧ nip˨˩
落叶归根	n˧ʔjpŋ˩˩˦kʰun˧
落在	lɔːk˥
落地生根	n˧ʔt̚˨˩iːajŋ˧n
落基山	lɔkiːsan˩
落大雨	n˧okkaj
落客	lɔ˥˧ka˥˥
落寞	lɔ˥ m̩˨˩
落水	lo sui
落水天	lɔːkʃˌeit˨˩jˈan˨˩
落笔如有神	lɔ˥˧ pi˧˧ jy˨˩˦ jɛu˥˩jin˥˥
落花	lɔːk˨fâː
落花流水	lˈofˈfɑɾˈiʊ
落英缤纷	lɔ˥˧jin˨˩ vin˥˧
落落大方	lɔː˧tʰɐi̯˧˥
落葉飄搖	n˧ok̚˨˩jap˥
落葬	lou˨˩tsʰɑŋ˥˥
落車	lɔːk˨tsʰaː˧˥
落车	lou˥˩tɕja˥˧
落選	lɔːk˥
落难	lɔ˥nán˧
落雨	lɔ˥
落雪	lo˥˩sɯ˥˥
落雹	lɔːk˨ kʰɔːk˥
落霜	lɔːksɔːŋ
落魄	n˧
葉	dˌiːzə
葉亞來	jɐp̚˨aː˧˥ lɔːi̯˨˩
葉冠生	ra˨˩˦kwan˥˥sá˥˥
葉劍英	jak˨kĩã˥˥jin˨˩
葉夢熊	jɐt̚˨mʊŋ˥jʊk̚˨
葉挺	jak̚˦˥tin˨˩
著	tɕsʰu˥˥
著作等身	tsok̚˨ tiːn˨ siːn˧
著名	tsu˥˧miaŋ˨˦
著称	tsʰu˥˧tsĩ˥˥in˥˧
著衫	ʈʂɤŋ˥˩sǎŋ˥˥
著述	tʰoːsʔøː
葛	koi̯
葛鸦儿	kot˦a˥˥
葡	tʰoo
葡京酒店	tʰu˨˩ kiŋ˥˧ kiu˥˧tian˥˧
葡萄	tʰɔː
葡萄牙	pʰuːtʰɔːŋ˧aː
葡萄牙文	khʊ˥˩tʰɔː˧ŋ˥˩ɑːn
董事	tʊŋ˨˩˦sɯ˥˥
董事长	tsʊŋ˨˩˦sɯ˥˥ʈʂ
葫芦岭	tsʰu˨˩ lu˨˩˦ljɛn˥˥
葭月	kaːɲ
葵涌	kʰui˥˧tsʰũ˥˥
蒂垛	dˈiː dˈɑː
蒋	kiŋ˨˦
蒋介石	sioŋ˨˩ ka˥˥e˥˧sa˥˧
蒋经国	tsioŋ˨˩ kĩŋ˥˥ keŋ˨˩
蒔田	ʂɚ˥˩tʰjɛn˧˥
蒙	mɔ̃
蒙元帝国	mˌɔ̃jətˈik
蒙古	mɔ̃gˈu
蒙古人	mʊŋguː˧˧ni
蒙古族	mŋ˨˩ku˥˧tsʰɔ˥
蒙山	mou̯˨˩saːn˥
蒙蔽	mou̯˨˩
蒙面歌王	momiento ok
蒲公英	fu˥˧kʊŋ˥˥ in˥˥
蒸蒸日上	tsiː˧˥
蒸馏	kinneio
蒸馏水	kio fi
蒼天	tsʰʰiaʔ˨
蒼梧	tŋgo
蒼茫	tsʰɔ̃˨mɤŋ˧˥
蓄	fɔː
蓉城	hjoŋ˨˩saːŋ˥˩
蓋	koj
蓋此身發	kɔ˥˥y˨˩˦tsɯ˧ɕan˥˥ fan˨˩˦
蓑衣	sɔ˥˥
蓝	la
蓝色	laŋ˨˩sæː
蓬荜生辉	kɔ̀˨sŋ˥˩sŋ˥˩ tʰou˧˥
蓮塘背	lient˨˩tʰaŋ˧˧boɪ˥˧
蓮花	lian˨˩fa˥˥
蓮花瓣	ʰɛn˧faː˥˥pʰan˥˩
蔑视	mjɛ˨˩˦tsʰɯ˥˩
蔗糖	tsa˥˥tʰʊŋ˨˩˦
蔡	tsʰaɪ˥˧
蔡屋围	tsʰʰamɔː˧wueː˧
蔡屋围大厦	sʰa˥˥ok˨˩weɪ˨˩˦tʰaɪ˥˥ha˥˥
蔡文姬	tsʰaɪ˥˥ uən˨˩˦ki˥˥
蔡英文	saidʑi˨˩˦n
蔣	tioŋ˨˦
蔥	tsoŋ
蕉城	tɕiau˥˧sŋ˨˩
蕉岭	tʰiau˨˩liaŋ˨˦
蕉嶺	tɕjɑʊ˨˩˦liɑŋ˨˩˦
蕉嶺客家話	tsiau˨˩liãn˨˦ hã˨˦ ka˥˥fa˥˧
蕒菜	mak˨˩tsʰa˥˥
蕭	fau˥˥
蕹菜	oʊ˥˩tsʰaɪ˥˥
蕾	luˈi
薄	pˈɛ̃
薑蔴	kiau˥˧ma˥˧
薛	sjˈɛt
薛寶琴	srk̚˨˩pâːŋ˧ʔm
薛寶釵	ʔtp̚˨˩ʔaːw˧n˧ʔ
薛岳	sɛ˨˩ŋɔ˥˩
薛涛	siat˦ta˥˥
薪典	sin˨˦tian˨˦
薪水	senʃei
薯	ʃu
藍	plˈæn
藍雪那	la˥mʰtɕʰt na˥
藕断丝连	tʰuən˥˥ljɛn˨˩˦
藤	tʰæn
藤县	tʰe˨˩˦jɛːn˥˥
藤椅	tʰan˨˩i˨˩˦
藤縣	tʰian˥˩
藺	lɛn
藻井	sau˥˧tsiaŋ˥˧
蘆	lo
蘇	suː
蘇州	siu˥˧tɕiu˥˧
蘇門答臘島	sʰɯ̀ː mɯ̞ɔ̀an˧ tʰɑʔː latʰ taʰɑw̜ː
蘋果	pɪŋ˥˥kwɑŋ˥˩
蘭	lən
蘭桂坊	lan˨˩ kʰei˥˥ fɔːŋ˧˧
蘭沙	n˩˩˦saː˩˦
蘭秋	lan˨˦tɕjɛ˥˥
蘭芳共和國	lãn˨˩fɔːŋ˧kʰi˧˥fɔː˧kʰet˨˩
蘸	tiam˨˩
蘿蔔粄	lɔːpʰbp̚˥˩ɑŋ˧
虎子	fuzˈɯ
虎扑	fou˥
虎背熊腰	fu˥˧ po˥˩ː˧jok˨˩ja˥˧˧
虎视眈眈	fu˥˧ɕi˥˩ tɑm˥˥tɑm˥˥
虎门	fumon
虎门镇	fu˥˧mu˥˧n˥˧tsĩ˥˧
虑	liː
處暑	ʈʂʰu˥˥ʂu˥˩
虚与委蛇	iː˥˩vˈoːˌiː˨ˈsɑːˈ
虚实	ɕi˨˩˦sai˥˧
虚幻	si˧˧fam˥˥
虚弱	https
虚怀若谷	tsiː˧˥
虚拟	ɕi˨˩˦gjɛn˨˩˦
虛堂習聽	hʊ̯˧˥tʰɔːŋ˨˩ tʰaŋ˥
虛柱	kʰiː tʃʰuː
虛火	ʂɚ˥˥fɔ˥˥
虞世南	ni˨˩˦ sɯ˥˥ tɑŋ˨˩˦
號三國	hau˥˧sam˥˥kueŋ˨˩
號二帝	tʰau˥˥ni˥˩ti˥˩
虱嫲	sɛtmaː
虱臀	sit˨˩thun˧˧
虹	fɔː
虽	sɛ
虽则	sususam jəkstɕ ʃutemʰɛ ʃutemɛɾɔ́ke̞ ɕastemɛɾɔːnɛ
虽然	suːj˧˥jɛn˨˩˦
虾公	tɑ̃˨ kõŋ˥˥
虾兵蟹将	ha˧˧piŋ˧˧hai˥˧tsioŋ˥˧˧
虾米	ha˥˥mian˨˩˦
蚁公	ne˥˩˦ kun˥˥
蚊	mwan
蚊香	mon˨˦sioŋ˨˩
蚌	pɔːŋ˨˩˦
蚍蜉撼樹	pʰi˨˩ fu˧˧ hɑm˥˥
蚕丝	tsʰan˨˩˦sɯ˥˥
蚕食鲸吞	tsʰam˥sik˥ kin˥˥ tʰun˧˧
蚤人	tsaʊ˥˥ĩŋ˨˩
蚬	xan˥˩
蚻	tsʰat˦
蛇	ʂa˥˧
蛇口	saː˧hɛw˧˥
蛇口线	sa˥˩hjɯ˧˥w˧˥sən˥˧
蛇哥	ʃa˥˥kɔ˨a˥˥
蛇药	sˈa jˈok
蛇話	tɑ˨˩˦vaː˧
蛙	kua˥˥
蛙哥	ka˥˥
蛛丝马迹	tu˥˩ sɯ˥˥ ma˥˩ tɕjɑŋ˨˩˦
蛛絲馬跡	tsu˨˩˦ sɯ˥˥ ma˨˩˦jɑŋ˨˩˦
蛤	hæ
蛤蟆	hama
蛮不讲理	mǎn˧ pʰut̚˨˩kɔːŋ˧liː˧
蛮族	jʊŋ˨˩˦joʊ˥˩fɑŋ˥˥ʂxwa˥˥tɕʰi˧˥  ɕxwa˥˥tɕʰi˧˥
蛮横	man˥˥wŋ˧˥
蛹	iˌɔŋ
蜀	so
蜑民	tɑnmin˨˩
蜜娘	mĩ˧˧ ɛː˧˧
蜜柑	m˩˦ɪkəm˥˩
蜡	la
蜢公	mǎŋ˨˩˦kʊŋ˥˥
蜥蜴	sə
蜻蜓	tsiŋ˨˩tʰiŋ˨˩
蜻蜓点水	tsʰiam˨˩tin˨˩ ti˥˧am˧˧sue˥˧
蜻蜓點水	tʰiŋ˨˩˦ tiŋ˥˧ sweɪ˥˧
蝇	y˧˥n
蝇营狗苟	ĩ˥˥ ɲ˥˥ãŋ˨˩ tiu˥˧tiu˥˧
蝉	siam˨˩
蝉時雨	sã˥m˥˩sri˧
蝙蝠	pˈipəl
蝠	pe
蝠婆	p˥i˨˩pʰa˥
蝦公	ha˨˦kʊŋ˥˥
蝦癩	ha˨˩˦laj˥˩
蝦餃	ha˨˦ka˥˥
蝨嫲	se
蝲䗁	lˈaːkɛˈa
蝲骑	la˥˥tɕʰa˥˥
蝲骑网	la˥˧kʰʰa˥˧mjɔːŋ˨˩
蝶	tjˈɛ̃
螃蟹	ho˧˧
融会贯通	sue˥˥ kuan˨˩ tʰʰũŋ˨˩
融安	jʊŋ˨˩˦ɑŋ˥˥
融水	jʊŋ˨˩˦sweɪ˥˧
融洽	lũŋ˧˥ kʰap˦˥
螔螺	se̞lɒː
螭首	li˨˦siŋ˨˦
螳臂当车	tŋ˨˩ ti˥˧ tɔ˥˥ki˨˩
螳臂挡车	tʰoŋ˨˩pi˥˧tʰoŋ˨˩
螳臂擋車	tʰʊŋ˨˩tʊŋ˥tsʰaː˧˥
螳臂當車	hʰɔ̀ːŋ˨˩pi˥˧ tɔ˥˥ŋ˥˩hí˧˥
螳螂	tʰɔ̀ŋ˧rɔ̀ŋ˧
螳螂捕蝉	tʰɔ̀ŋ˧lɔːŋ˥˩pʰuːŋ˧sǎŋ˧
螳螂捕蝉，	tʰŋ˨˩lɔ˥ŋ˧˥ pu˥˩siam˨˩
螳螂捕蟬，	tʰɔːŋ˧˥lɔːŋ˧˥ pʰuː˨˩siam˨˩
螳螂捕蟬，黃雀在後	lɔːŋ˨˩ si˧˧aː˧ pɔːk˧˥
螺	lɔː
蟋蟀	sesoj
蟲	tʃæ
蟻公	mi˥˧kɔːn˧
蟾宫折桂	sã˥˥kiũ˥˧ŋ˨˦ tsu˧˧
蟾宮折桂	tsʰam˨˩kiŋ˥˥ tsek˨˩kue˥˥
蟾蜍	tsʰaʔ˨m˥˥siu˨˩
蠢	tsuːn
蠢蠢欲动	tsʰœn˥˥tsʰœn˥˥
蠢蠢欲動	tsʰun˥˥tsʰun˥˥tʰoŋ˧˧
蠶吐絲	tsʰaŋ˨˩˦tʰu˥˩ sɯ˥˥
蠶食鯨吞	sik˦ kʰil˥tʰun˥˥
蠹毛虫	su˥˩mɑʊ˨˩˦ʈʂʰʊŋ˧˥
蠻不講理	an˥˩tkʰɔ˥˥kʰoŋ˥˥lĩ˨˩˦
血	hˈɛ
血战到底	tsan˥ tɐu̯˥
血浆	siat˦tsioŋ˨˩
血液循环	ɕjɛ˥˩ɑ˧˥ʂu˨˩˦an˥˩
血清	hʰ tɕʰɪŋ˥˥
血红蛋白	sit˦ fŋ˥˥tʰan˥˥ pʰak˨˩
血肉	hɛː
血腥	hak̚˨˩ siaŋ˨˦
行	xang
行为	hŋ˥˥
行云流水	kʰaːŋ˨˩jun˥˩ diːuː˧ sweeː˧
行动	hŋ˨˩tʰɤp˥
行動力	kʰŋ˥˩tʰʰŋ˥˩rtʰ
行嫁	tʰaŋ˨˩ ka˥˥
行尸走肉	kʰaŋ˨˩˦sɯ˧˥tɕjɛ˥˥ʊŋ˨˩˦
行情	hɒnˈsiːn
行為	hŋ˨˩ vi˨˩
行等来	kʰaːŋ˧ʔdʑeːn˥hɔːj˧
行者	aŋ˨˩˦tsa˨˩˦
行者孙	hŋ˨˩tsa˥˧sŋ˥˥
行軍散	gyn˨˩˦san˥˩
行车	tʰaŋ˨˩siaʔ˨
街	la
街头	pâi̯tʰiu˨˩
街灯	kaideɴ
街道	kʰâːtʰâː
衙门	ŋaːmon
衛	ujd̪
衞	vˈiː
衞滿	vi˥˩man˥˩
衣	en
衣冠南渡	ne kʰon haːm˥˩tʰʊ˥˥
衣冠楚楚	i˥˥kɔ˥˥tsʰ�˥tsʰ˥
衣冠禽兽	siŋ˨˩kʰiŋ˥˥siu˥˧
衣服	ifu
衣物	nevət˦
衣衫	i˥˩ saːm˩˩˦
衣袋	ne˥˥tʰa˥˥
衣襟	i˥˧kʰim˨˩˦
衣車	i˥˩tɕʰa˥˥
衣香鬓影	tsi˥˧hĩ˥˥ xioŋ˨˩˦ pi˥˧ ɾiŋ˨˩˦
补天穿	pʰu˥˩tʰan˨˩˦ tsʰan˥˩
补救	pu˥˧kiu˨˦
表	dˌiːzə
表姐	piau˨˩tɕia˥˧
表征	piau˥˧tsĩ˥˧
表明	piau˥˧ min˨˦
表格	pelka
表演	jɛn
表示	pjɑʊ˨˩˦ sɯ˥˥
衫裤	savˈɛn
衫褲	san˥˩fu˥˩
衬托	tʰɔː
衰	sɔ̃iː
衷心	tsuŋ˥˥sin˥˥
袁崇焕	jɛn˨˩˦ tsʰʊŋ˨˩˦vɔːn˥˥
袄婆	a˥˥pʰa˨˩˦
袍	fou˥
袖手傍觀	tʰiu˥˧syu˥˧ pʰaŋ˨˩ kuan˥˥
袖手傍观	tɕʰiːuʔtɕʰiːuːpʰoŋ˧kɔːn˧
袖手旁观	siu˥˧siu˥˧kɔ˧˥an˥˥ kɔ˧˥an˥˥
被	pʰi˥˥
袭来	bʁ˧l˧ɔːj˨
裁	tsʰaɪ˨˩˦
裁判	sʰuaʔ˨pan˥˥
裂缝	laˈsˈeˈwˈˈ
装出	sŋ˨˩˦tsʰuən˥˧
装扮	sŋ˥˥pʰan˥˥
装满	tsɑũ˥˥man˧˧
裙	tʃʰwn
裙子	tɕʰon˧
補	pɔ
補天穿	ku˥˩tʰjɛn˧˥ʈʂʰwan˧˥
補強	pu˥˧tɕʰiŋ˨˩˦
裴	pɔj
裴迪	po˥˩˦ti˥˩
裸	lɔ
裹栿板	diːpʰuk˨ paːn˩˩˦
製造	ʈʂɚ˥˥tsʰɑʊ˨˩˦
複合材料	pok˨ha˧˧tsʰai˥˧eaʔ˨
褐	hɔːi˦
褚	tjoʊ˥˩
襦裙	gi˥˧ tɕʰu˥˥
西	fˈi
西丽	si˨˩li˨˩
西亚	sɯ˥˥a˨
西伯利亚	siː bataliː aː
西加里曼丹	si˥˧ ka˥˥ li˥˧ man˥˧ tan˧˧
西南财经大学	tsʰɔːi̯˨˩ tɐi̯˨hɔːk̚˨
西双版纳	sɯ˥˥ɕy˨˩˦ tiong˥˩pan˨˩˦la˥˥
西周	plʲinell
西安事變	si˨˩an˥˥ tʰian˥˥ piən˥˩
西尔斯大厦	se li˥˩suk kʰau˧˧
西山	si˥˧ sa˥˩
西岸	se an
西戎	sij
西方	tsifɔ˧˥
西桐木	se˨˩tʰʊŋ˨˩mɔː˥
西欧	tsi ew
西武	si˩˥ːvw˧˥
西汉	sɛ˥˥han˨˩˦
西洋古典学	si˧˧ rom˨˩˦ku˧˧te˨˩ ho˧˧
西班牙	si̯˨˩pan˥˥a˥˧
西瓜	sˈi kvˈa
西红柿	ɕi˨˩˦fɤŋ˨˩˦sɯ˥˥
西藏	sǯ˧˥ʈʂʰɤŋ˥˥
西装	si˥˧tsʰɑŋ˥˥
西边	sɯ˥˥pjɛn˥˥
西进运动	tɕʰi˧˥ tɕʰi˧˥
西里西亚语	si˨˩li˧˥ si˧˧ ŋa˥˥ni˧˥
西面	sian˥˧
要	dʒau oj
要好	po˥˩˦j˥˩ hau˥˥
要害	˨˩˦ ja˥˩mai˧˧
要求	˨˦ gjɛː˥˧
要道	ˌʌŋtoːvˈ
要饭	aɪ˥˥
覆蓋	suk˦ko˥˥ai˧˧
覆雨翻云	ʈʂu˥˥ u˥˩ ɑŋ˥˥uən˥˥
見	kian˨˩
見多識廣	kĩ˥˥ tʰoʔ˨˩sit˦ koŋ˥˥
見義勇為	ke˥˥ni˥˧ joŋ˨˦
視網膜	sɯ˥˥ mjɑʊ˥˥mɑʊ˥˩
覚者	k̚˦˥aʔtɕaː
親	tʰiːn
親中派	tin˨˦tsʊŋ˨˩pʰi˧˧
親家（亲家）且姆今晡日朝晨䟓䟓拿鹹菜來。	tsʰiŋ˥˥ka˥˥tʰiaʔ˨mɕ˥tai˧˧puːn˧˧e˨˦tsaʊ˨˦sian˥˧tan˥˥tʰan˥˥tʰau˨˦la˥˧ han˥˥tsʰai˨˦ lɔ˨˦i˧˧
親密無間	tsʰin˥˥mik�et˦ u˨˦ kan˥˥
親戚故舊	tsʰĩ˥˥ tɕiu˥˥
親睦	tsiːn˧˥
觀音菩薩	kʰɔːn˧˥jɐn˨˩ sɑ˥
觀點	pʰi˧˧ tiam˨˩
见义勇为	ke˥˥ nɤ˥˥
见其一未见其二	kẽːn˧kʰiː˧tmaː˧kẽː˧kʰiː˧tmaː˧
见多识广	tʰit˦tau˧˧si˧˧kuaŋ˥˥
见微知著	tian˥˥ ui˨˦ i˧˧ tsu˥˧
见效	kian˥˥hau˥˥
见证	tsĩ˥˥
见贤思齐	tjɛn˥˩tɕʰjɛn˨˩˦tstsɯ˧
见闻	kən mun
观众	kuan˨˩tɕiong˥˥
观察	ŋ˨˩tsʰan˨˩
观察者	kuan˥˥tsʰat˦˥tɕaʊ˥˥
观念	kwanˈnʲ
观澜	kwan˨˩ lan˨˦
观点	kantan
观看	ko˥˥n˧ko˥˥n˧
观音阁	gonioŋka
规	kʰuː˨˩˦
规律	kwej˧˥luən˧
规章制度	kweɪ˥˥ʈʂɑŋ˥˥ʈʂɚ˥˩tu˥˩
视力	sɯ˥˥ lɪŋ˧˥
视图	sɯ˥˥ tʰu˨˩˦
视网膜	tuː dˈæftəɹ
觉得	ko te
角	dko
角力	po
角子	kok˨tsi˨˩
角逐	kɔ˥˥k˥˥tsʰuk˥˥
解	kaj
解决	tai˥˧
解剖学	ka˥˥
解慕漱	kaimʊsu
解放	kaifun
解放思想	ka˥˥fɔ˥˥ɕjʊŋ˨˩˦
解救	kˈai kɛm
解说	ka˥˥
解释	kaːi̯˨
解鈴還須系鈴人	tsiː˧˥lɑŋ˨˩han˨˩ kʰi˥ laŋ˨˩ ntɕiː˥
